Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,annotation
83,2615,2615_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,>opitutales_genome3|117814 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06471 GYF domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Nibricoccus; Nibricoccus)
83,2623,2623_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.01,1,>opitutales_genome3|116012 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02314 agmatine deiminase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Opi-474; Opi-474)
83,2639,2639_MSA.fa.ufboot.ale.uml_rec,0,0.29,0,0,1,>opitutales_genome3|117800 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06453 cell division protein FtsQ (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,2642,2642_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1,>opitutales_genome3|117497 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05767 DUF58 domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,2676,2676_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117866 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06548 50S ribosomal protein L23 [Translation
83,2683,2683_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115826 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01875 hypothetical protein HS122_15895 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA6669; UBA6669)
83,2690,2690_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0.03,1,>opitutales_genome3|116374 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03195 cyclic nucleotide-binding domain-containing protein (Bacteria; Cyanobacteria; Cyanobacteriia; Cyanobacteriales; Microcoleaceae; Microcoleus; Microcoleus)
83,2707,2707_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0,1,>opitutales_genome3|116721 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04004 heme-copper oxidase subunit III [Respiration
83,2720,2720_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,>opitutales_genome3|116505 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03495 hypothetical protein DB347_12710 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; EW11; EW11)
83,2722,2722_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1,>opitutales_genome3|116776 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04190 cytochrome c oxidase accessory protein CcoG (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,2732,2732_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,>opitutales_genome3|117352 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05518 DNA polymerase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; EW11; EW11)
83,2739,2739_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,>opitutales_genome3|115942 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02144 septum formation initiator family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Opitutus; Opitutus)
83,2740,2740_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0,1,>opitutales_genome3|117128 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05030 bacterial transcriptional activator domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA6669; UBA6669)
83,2741,2741_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,>opitutales_genome3|117580 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05971 hypothetical protein IAE82_09330 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,2747,2747_MSA.fa.ufboot.ale.uml_rec,0,0.34,0,0,1,>opitutales_genome3|116820 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04282 AEC family transporter (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; JACQFS01; JACQFS01; JACQFS01)
83,2748,2748_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,>opitutales_genome3|116018 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02323 transglutaminase-like domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,2782,2782_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,>opitutales_genome3|117355 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05521 twitching motility protein PilT (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,2802,2802_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117423 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05644 TPA
83,2848,2848_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0,1,>opitutales_genome3|116829 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04305 sugar phosphate isomerase/epimerase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,2855,2855_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1,>opitutales_genome3|116907 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04437 hypothetical protein HYX71_08105 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,2896,2896_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0.01,1,>opitutales_genome3|116719 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04002 cytochrome c oxidase assembly protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,2899,2899_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,>opitutales_genome3|117645 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06080 hypothetical protein HYV95_08265 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,2921,2921_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,>opitutales_genome3|117733 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06321 proline--tRNA ligase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; CAJCBL01; CAJCBL01)
83,2940,2940_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115334 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00478 ThuA domain-containing protein (Bacteria; Actinobacteriota; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces)
83,2946,2946_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117637 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06069 Asp23/Gls24 family envelope stress response protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; B12-G4; B12-G4)
83,2947,2947_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,#N/A
83,2999,2999_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,>opitutales_genome3|116523 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03527 PLP-dependent aminotransferase family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Ereboglobus; Ereboglobus)
83,3036,3036_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,>opitutales_genome3|115741 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01675 hypothetical protein DRP71_06740 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; B12-G4; B12-G4)
83,3038,3038_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.02,1,>opitutales_genome3|116708 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03985 exosortase/archaeosortase family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3042,3042_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,>opitutales_genome3|116507 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03504 CPBP family intramembrane metalloprotease (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,3077,3077_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.01,1,>opitutales_genome3|117838 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06519 hypothetical protein EA425_13025 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3190,3190_MSA.fa.ufboot.ale.uml_rec,0,0.25,0,0.69,1,>opitutales_genome3|117836 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06517 VOC family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; SLCJ01; JAAGVW01; JAAGVW01)
83,3238,3238_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,>opitutales_genome3|116032 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02348 LysM peptidoglycan-binding domain-containing protein (Bacteria; Firmicutes_B; Desulfitobacteriia; Desulfitobacteriales; Syntrophobotulaceae; JAAYMU01; JAAYMU01)
83,3240,3240_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,1,>opitutales_genome3|115381 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00572 hypothetical protein EA425_09700 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3241,3241_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,>opitutales_genome3|117035 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04742 SUMF1/EgtB/PvdO family nonheme iron enzyme (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; CAJCBL01; CAJCBL01)
83,3285,3285_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0,1,>opitutales_genome3|117126 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05027 gfo/Idh/MocA family oxidoreductase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,3292,3292_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116709 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03987 TolC family protein [Transport
83,3312,3312_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117612 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06018 NAD(P)-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,3394,3394_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.01,1,>opitutales_genome3|117335 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05493 PfkB family carbohydrate kinase [Metabolism
83,3406,3406_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117155 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05085 Trk system potassium transporter TrkA (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; B12-G4; B12-G4)
83,3471,3471_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1,>opitutales_genome3|117172 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05117 6-phosphogluconolactonase [Metabolism
83,3535,3535_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115986 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02264 DUF445 family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; KCTC-12870; Cerasicoccus; Cerasicoccus)
83,3543,3543_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,#N/A
83,3591,3591_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117392 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05588 HAD-IA family hydrolase [Other Elements
83,3593,3593_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116029 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02344 tetratricopeptide repeat protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; NORP342; NORP342)
83,3595,3595_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117896 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06591 hypothetical protein EA425_05030
83,3598,3598_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,>opitutales_genome3|117939 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06662 phosphoribosylformylglycinamidine cyclo-ligase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Pelagicoccus; Pelagicoccus)
83,3671,3671_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115206 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00093 hypothetical protein IAE97_00735 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JACTMZ01; JACTMZ01; JACTMZ01)
83,3739,3739_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.02,1,>opitutales_genome3|117495 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05762 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; KCTC-12870; Cerasicoccus; Cerasicoccus)
83,3751,3751_MSA.fa.ufboot.ale.uml_rec,0,0.29,0,0.01,1,>opitutales_genome3|115548 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01088 VWA domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3836,3836_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116843 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04327 protease modulator HflC (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Puniceicoccaceae; Puniceicoccus; Puniceicoccus)
83,3944,3944_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117328 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05482 hypothetical protein DF168_00902 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; UBA2987; Moanabacter; Moanabacter)
83,3957,3957_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.02,1,>opitutales_genome3|115550 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01091 hypothetical protein F7O42_10980 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; UBA2995; UBA2995; UBA2995)
83,4102,4102_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116506 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03496 hypothetical protein HY736_13820 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,4256,4256_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116501 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03490 hypothetical protein EA425_08050 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,432,432_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117029 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04735 GAF domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; BACL24; BACL24)
83,436,436_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.02,1,>opitutales_genome3|115243 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00171 PAS domain S-box protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA5691; UBA5691)
83,4499,4499_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115418 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00672 TPA
83,4504,4504_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,#N/A
83,4508,4508_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.02,1,>opitutales_genome3|117786 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06418 cation
83,4512,4512_MSA.fa.ufboot.ale.uml_rec,0,0.31,0,0.02,1,>opitutales_genome3|117792 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06424 Na+/H+ antiporter subunit E (Bacteria; Desulfobacterota_C; Deferrisomatia; Deferrisomatales; Deferrisomataceae; Deferrisoma; Deferrisoma)
83,4553,4553_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116833 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04313 ATP-dependent DNA ligase (Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; Algoriphagus; Algoriphagus)
83,4645,4645_MSA.fa.ufboot.ale.uml_rec,0,0.47,0,0.53,1,>opitutales_genome3|116053 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02399 dynamin family protein (Bacteria; Planctomycetota; MHYJ01; MHYJ01; JACPRB01; JACQFK01; JACQFK01)
83,4648,4648_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115759 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01709 sigma-70 family RNA polymerase sigma factor (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,4659,4659_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115705 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01566 TPA
83,4791,4791_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116834 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04314 putative mRNA 3-end processing factor (Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodophyticola; Rhodophyticola)
83,4823,4823_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117276 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05385 biopolymer transporter ExbD [Transport
83,4824,4824_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117577 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05968 sulfur carrier protein ThiS (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; PALSA-1396; PALSA-1396; PALSA-1396)
83,4828,4828_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117222 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05260 ferredoxin (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; B12-G4; B12-G4)
83,4838,4838_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.74,1,>opitutales_genome3|117210 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05238 aspartate carbamoyltransferase (Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Saprospiraceae; M3007; M3007)
83,4847,4847_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.94,1,>opitutales_genome3|117041 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04752 aminotransferase class IV (Bacteria; Firmicutes; Bacilli; Paenibacillales; Paenibacillaceae; Paenibacillus_O; Paenibacillus_O)
83,5013,5013_MSA.fa.ufboot.ale.uml_rec,0,0,0,1,1,>opitutales_genome3|117373 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05556
83,5019,5019_MSA.fa.ufboot.ale.uml_rec,0,0,0,1,1,>opitutales_genome3|116826 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04300 PDZ domain-containing protein (Bacteria; Planctomycetota; Phycisphaerae; UBA1845; PWPN01; JAAYDF01; JAAYDF01)
83,5034,5034_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117816 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06473 zinc ribbon domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,5035,5035_MSA.fa.ufboot.ale.uml_rec,0,0,0,1,1,>opitutales_genome3|117788 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06420 hypothetical protein FJY79_07630 (Bacteria; Acidobacteriota; Aminicenantia; Aminicenantales; RBG-16-66-30; RBG-16-66-30; RBG-16-66-30)
83,5037,5037_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.74,1,>opitutales_genome3|117212 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05240 sodium
83,5047,5047_MSA.fa.ufboot.ale.uml_rec,0,0,0,1,1,>opitutales_genome3|117781 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06413 hypothetical protein (Bacteria; Desulfobacterota_I; Desulfovibrionia; Desulfovibrionales; Desulfonatronovibrionaceae; Desulfonatronovibrio; Desulfonatronovibrio)
83,5056,5056_MSA.fa.ufboot.ale.uml_rec,0,0,0,1,1,>opitutales_genome3|115318 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00447 adenylate kinase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; AV80; AV80)
83,5266,5266_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|115221 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00116 ABC transporter permease subunit (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; UBA2995; UBA2995; UBA2995)
83,5270,5270_MSA.fa.ufboot.ale.uml_rec,0,0,0,1,1,>opitutales_genome3|117016 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04673 symmetrical bis(5'-nucleosyl)-tetraphosphatase (Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae; Niveibacterium; Niveibacterium)
83,5272,5272_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.98,1,>opitutales_genome3|117713 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06272 hypothetical protein C4583_09575 (Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; EnvOPS12; UBA7227; UBA7227)
83,5275,5275_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.78,1,>opitutales_genome3|115814 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01857 CPBP family intramembrane metalloprotease (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; JAFGAQ01; JAFGAQ01; JAFGAQ01)
83,5276,5276_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.97,1,>opitutales_genome3|117599 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05996
83,5286,5286_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.95,1,>opitutales_genome3|117809 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06463
83,5291,5291_MSA.fa.ufboot.ale.uml_rec,0,0,0,1,1,>opitutales_genome3|116775 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04189
83,5353,5353_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|116263 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02888 transporter (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; JACQFT01; JACQFT01)
83,5465,5465_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,#N/A
83,5570,5570_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,>opitutales_genome3|117387 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05582 bifunctional (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,5795,5795_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.89,1,>opitutales_genome3|117730 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06314 glycosyltransferase family 4 protein (Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; UBA932; RUG11257; RUG11257)
