GeneFamily,OddsRatio_Fisher,PValue_Fisher,OddsRatio_Poisson,PValue_Poisson,cluster_id,type,annotation,length,selective pressure (low = purifying),codon bias,representation,count,% id
pmsf_1633_MSA_trimmed.ufboot.ale.uml_rec,3.8,0.00404950022772814,2.503729290308203,0.005999918343181743,1633,CDS,phosphocarrier protein HPr,98,6.0,7.0,23,23,68.4
pmsf_173_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.397549359506224,0.001440636443142216,173,CDS,VTT domain-containing protein,239,0.0,4.0,7,7,83.3
pmsf_1761_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,2.8029528910984736,0.001371090442959745,1761,CDS,"UDP-N-acetylenolpyruvoylglucosamine reductase [Cell Envelope, Peptidoglycan|UDP-N-acetylmuramate dehydrogenase MurB]",321,0.0,1.0,8,8,52.3
pmsf_176_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.978103932007561,0.006379491871014996,176,CDS,DUF502 domain-containing protein,194,0.0,7.0,6,6,88.4
pmsf_1797_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.709090909072616,0.004862189344055219,1797,CDS,SLAC1 anion channel family protein,319,3.0,5.0,6,6,76.5
pmsf_179_MSA_trimmed.ufboot.ale.uml_rec,3.6923076923076925,0.013875787274877451,2.6522688282709423,0.028562800277588184,179,CDS,MAG: NYN domain-containing protein,160,6.0,2.0,12,12,64.7
pmsf_17_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4184844960341287,0.0013211855825586052,17,CDS,MFS transporter,443,0.0,3.0,7,7,87.9
pmsf_181_MSA_trimmed.ufboot.ale.uml_rec,13.0,0.00010603537214321407,2.8819683700266463,0.000495543786309986,181,CDS,hypothetical protein KBA71_14230,187,4.0,,6,6,64.3
pmsf_1822_MSA_trimmed.ufboot.ale.uml_rec,5.876470588235295,0.0012572665079345281,3.5778083574336743,0.0021526241827072804,1822,CDS,Smr/MutS family protein,84,1.0,,10,10,78.3
pmsf_1825_MSA_trimmed.ufboot.ale.uml_rec,3.7411764705882353,0.015419814429776288,2.9181874884488286,0.009803331807712933,1825,CDS,AI-2E family transporter,376,6.0,6.0,12,12,72.4
pmsf_182_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,2.123270769771141,0.010085881353421875,182,CDS,MAG: rhomboid family intramembrane serine protease,295,2.0,0.0,9,9,74.4
pmsf_1832_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4061178839425237,0.0013717603195451979,1832,CDS,alpha/beta fold hydrolase,270,1.0,5.0,7,7,79.0
pmsf_1835_MSA_trimmed.ufboot.ale.uml_rec,7.238095238095238,0.0009463045131298936,2.6406758661307657,0.002119107209294344,1835,CDS,metallophosphoesterase,310,4.0,5.0,7,7,73.1
pmsf_1839_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,1839,CDS,hypothetical protein JNL92_19250,297,0.0,7.0,4,4,94.6
pmsf_183_MSA_trimmed.ufboot.ale.uml_rec,5.876470588235295,0.0012572665079345281,2.6054633657401767,0.002515339526069064,183,CDS,"MAG: hypothetical protein LAT55_01755 [Transport, Protein Secretion, Type II|Type II secretion outer membrane protein GspD/PulD|0.8]",708,4.0,1.0,10,10,67.0
pmsf_1842_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.795218592441278,0.0008725275153029782,1842,CDS,hypothetical protein EA425_14565,583,7.0,2.0,7,7,67.8
pmsf_1845_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,2.571385427930811,0.0016788918177043674,1845,CDS,bidirectional hydrogenase complex protein HoxU,238,0.0,4.0,8,8,85.3
pmsf_1848_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9477652890815778,0.006632674315921755,1848,CDS,DUF3488 domain-containing protein,768,2.0,6.0,6,6,76.8
pmsf_1850_MSA_trimmed.ufboot.ale.uml_rec,4.037037037037037,0.009777855145884145,2.9431857654964526,0.014776281834722078,1850,CDS,MAG: DUF4040 domain-containing protein,337,7.0,6.0,10,10,67.8
pmsf_1885_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,1885,CDS,glycosyltransferase family 39 protein,516,2.0,0.0,4,4,87.2
pmsf_1886_MSA_trimmed.ufboot.ale.uml_rec,4.037037037037037,0.009777855145884145,2.857471813458974,0.015023801778758799,1886,CDS,ATP-binding cassette domain-containing protein,254,6.0,3.0,12,12,71.3
pmsf_1888_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.1285533020304666,0.00244664124376965,1888,CDS,beta-ketoacyl synthase chain length factor,224,4.0,2.0,6,6,75.7
pmsf_1893_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,1893,CDS,MFS transporter,398,2.0,1.0,4,4,88.0
pmsf_1899_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,1.4968219695361744,0.030450609180828665,1899,CDS,type II toxin-antitoxin system Phd/YefM family antitoxin,122,8.0,6.0,6,9,87.5
pmsf_1900_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,2.9842050250730874,0.020866854803664292,1900,CDS,sugar phosphate isomerase/epimerase,290,8.0,2.0,9,9,70.3
pmsf_1906_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,1906,CDS,"PfkB family carbohydrate kinase [Metabolism, Glycolysis|Phosphofructokinase|0.4]",308,4.0,5.0,4,4,85.8
pmsf_1909_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.581196581172712,0.0003412682080905345,1909,CDS,hypothetical protein B9S32_06375,294,1.0,7.0,7,7,78.9
pmsf_1911_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.61629023458739,0.013302254526041191,1911,CDS,glycerate kinase,402,3.0,6.0,6,6,75.5
pmsf_1915_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.373178616539709,0.0016266524962971983,1915,CDS,MAG: glucose-6-phosphate dehydrogenase assembly protein OpcA,335,1.0,0.0,7,7,80.0
pmsf_1916_MSA_trimmed.ufboot.ale.uml_rec,5.318181818181818,0.03315397869685272,3.159090909077297,0.034326251864373124,1916,CDS,YHS domain-containing protein,206,5.0,7.0,5,5,78.9
pmsf_1917_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.398827577650233,0.00146466326701747,1917,CDS,DUF3106 domain-containing protein,166,8.0,8.0,7,7,75.6
pmsf_202_MSA_trimmed.ufboot.ale.uml_rec,3.823529411764706,0.009255803424544122,2.1143285480533107,0.009340124094817376,202,CDS,universal stress protein,283,7.0,6.0,14,17,54.1
pmsf_2033_MSA_trimmed.ufboot.ale.uml_rec,2.985576923076923,0.01777095201197371,2.479238908118662,0.02645066117984584,2033,CDS,"D-alanine--D-alanine ligase [Cell Envelope, Peptidoglycan|D-alanine-D-alanine ligase DdlA|0.8]",313,8.0,4.0,30,30,52.9
pmsf_2040_MSA_trimmed.ufboot.ale.uml_rec,3.1246376811594203,0.018934456057495757,2.429201616380254,0.027514804229308826,2040,CDS,"probable fructose-bisphosphate aldolase class 1 [Metabolism, Glycolysis|Fructose-bisphosphate aldolase]",353,0.0,6.0,18,18,72.5
pmsf_2049_MSA_trimmed.ufboot.ale.uml_rec,4.037037037037037,0.009777855145884145,2.8429344355375146,0.014132669453424982,2049,CDS,apolipoprotein N-acyltransferase,547,8.0,3.0,10,10,52.7
pmsf_2078_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.709090909072616,0.004862189344055219,2078,CDS,hypothetical protein BBJ60_07785,340,2.0,7.0,6,6,78.7
pmsf_2079_MSA_trimmed.ufboot.ale.uml_rec,7.238095238095238,0.0009463045131298936,3.9111111110960963,0.0013291391693230237,2079,CDS,"NADH-quinone oxidoreductase subunit M [Respiration, Complex I|NADH:ubiquinone oxidoreductase subunit 4, NuoM]",541,1.0,2.0,9,9,80.7
pmsf_2080_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8101541228430347,0.000837598323281699,2080,CDS,TPA: chromosome segregation protein SMC,389,0.0,6.0,7,7,83.6
pmsf_2081_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,3.069973750401325,0.02133237663756845,2081,CDS,transglutaminase family protein,299,2.0,5.0,7,7,78.5
pmsf_2082_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.6507936507732013,0.009259717489169506,2082,CDS,hypothetical protein C4532_01960,71,,,4,4,84.9
pmsf_2086_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,1.6903281869287643,0.01872284880069986,2086,CDS,MAG: putative zinc-binding protein,121,0.0,0.0,6,8,86.4
pmsf_2090_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,2090,CDS,"D-2-hydroxyacid dehydrogenase [Metabolism, Aminoacid Biosynthesis|(ser) Phosphoglycerate dehydrogenase SerA and related|0.5]",315,0.0,1.0,4,4,73.3
pmsf_2091_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.379558903357084,0.0015838269726276156,2091,CDS,hypothetical protein JF599_04080,122,,0.0,7,7,54.2
pmsf_2092_MSA_trimmed.ufboot.ale.uml_rec,8.547368421052632,0.0010817110004730927,2.57280143144432,0.0030635652069219235,2092,CDS,type II toxin-antitoxin system VapC family toxin,128,0.0,0.0,6,6,83.9
pmsf_2094_MSA_trimmed.ufboot.ale.uml_rec,5.876470588235295,0.0012572665079345281,3.560030649932412,0.0021310008537039657,2094,CDS,cytochrome c,232,,2.0,11,11,56.7
pmsf_2112_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,2112,CDS,,196,7.0,0.0,4,4,84.3
pmsf_2115_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.413343578162128,0.0013803663760382663,2115,CDS,hypothetical protein JJT75_06855,145,7.0,7.0,7,7,74.4
pmsf_2120_MSA_trimmed.ufboot.ale.uml_rec,5.294117647058823,0.0020190409888108177,2.26699236115351,0.004009542400954732,2120,CDS,hypothetical protein DRP71_06740,333,6.0,7.0,10,10,65.8
pmsf_2121_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3755919303398687,0.0015614970668129523,2121,CDS,rhodanese-like domain-containing protein,152,3.0,0.0,7,7,57.8
pmsf_2122_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,2122,CDS,,63,,,4,4,53.9
pmsf_2143_MSA_trimmed.ufboot.ale.uml_rec,5.530864197530864,0.002773564679095905,2.4759542069864175,0.004890787312597952,2143,CDS,"twin-arginine translocase subunit TatC [Transport, Folded Protein Translocation|Twin arginine targeting (Tat) protein translocase, subunit TatC|0.3] [Transport, Folded Protein Translocation|Archaeal twin arginine targeting (Tat) protein translocase, subunit TatC|0.2]",279,1.0,8.0,7,7,55.4
pmsf_214_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.376009304642761,0.0014689326160608027,214,CDS,cd07563|Peptidase_S41_IRBP Interpho...,355,8.0,3.0,7,7,51.9
pmsf_2162_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,3.108421043067883,0.006727154641156346,2162,CDS,MAG: monovalent cation/H(+) antiporter subunit G,111,3.0,8.0,9,9,69.7
pmsf_2178_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,2.138568289829094,0.008415614471188484,2178,CDS,ACT domain-containing protein,180,2.0,7.0,9,9,63.5
pmsf_2251_MSA_trimmed.ufboot.ale.uml_rec,5.523809523809524,0.016043548931271127,3.261904761892153,0.017503023703619513,2251,CDS,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Metabolism, Isoprenoid Biosynthesis, Squalene, Hopane|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase IspD|0.4]",232,,,5,5,63.6
pmsf_2252_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8025577223669185,0.000867005297901408,2252,CDS,"protoheme IX farnesyltransferase [Metabolism, Heme|Polyprenyltransferase (heme O synthase) CyoE/CtaB|0.6]",309,,0.0,7,7,71.7
pmsf_2293_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.709090909072616,0.004862189344055219,2293,CDS,,346,7.0,3.0,6,6,71.1
pmsf_2295_MSA_trimmed.ufboot.ale.uml_rec,2.7192118226600983,0.030037173496687754,1.9874499343077079,0.02457603350140999,2295,CDS,proline--tRNA ligase,591,3.0,4.0,18,18,71.4
pmsf_2297_MSA_trimmed.ufboot.ale.uml_rec,3.2387543252595155,0.021259707814405292,2.422166926695192,0.03428610502224954,2297,CDS,MAG: acetolactate synthase,153,6.0,6.0,14,14,67.0
pmsf_22_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,22,CDS,DoxX family protein,149,,0.0,4,4,87.5
pmsf_2310_MSA_trimmed.ufboot.ale.uml_rec,5.523809523809524,0.016043548931271127,3.2619047618921595,0.017503023703619038,2310,CDS,MAG: hypothetical protein JJU00_16240,1162,8.0,5.0,5,5,75.1
pmsf_2311_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.570066021025693,0.014281197446258297,2311,CDS,prepilin-type N-terminal cleavage/methylation domain-containing protein,202,7.0,1.0,6,6,73.5
pmsf_2313_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,3.645710239068985,0.0026086038610820816,2313,CDS,"cbb3-type cytochrome c oxidase subunit I [Respiration, Complex IV, Heme/Copper Oxidase Oxygen Reductases|Heme/copper oxidase complex subunit I, CcoN/CyoB/CoxB|0.5] [Nitrogen Cycle, Denitrification|Heme-copper oxidase B9-family cyt c dependent nitric oxide reductases (eNOR)]",586,0.0,5.0,10,10,82.6
pmsf_2316_MSA_trimmed.ufboot.ale.uml_rec,3.823529411764706,0.009255803424544122,1.9860262275317504,0.00589378262026393,2316,CDS,"hypothetical protein EA359_13100 [Respiration, Complex III|Plastocyanin PetE|0.2] [Nitrogen Cycle, Denitrification|Nitrite reductase NirK Clade 5]",651,8.0,1.0,11,12,66.8
pmsf_2318_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8120513742154287,0.000830387430204518,2318,CDS,hypothetical protein DUW69_001716,346,0.0,1.0,7,7,80.3
pmsf_2321_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.6072176701337146,0.013639905712192646,2321,CDS,,45,4.0,,6,6,76.0
pmsf_2322_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.10999999997597,0.0023932436151292546,2322,CDS,hypothetical protein DRP71_11900,482,2.0,1.0,6,6,80.2
pmsf_2329_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,2329,CDS,MAG: methylated-DNA--,344,1.0,5.0,4,4,93.1
pmsf_2336_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3889964064283236,0.0014926979632105808,2336,CDS,hypothetical protein JSS11_09075,211,5.0,4.0,7,7,50.0
pmsf_2337_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4070373995763066,0.0014392973659868597,2337,CDS,N-formylglutamate amidohydrolase,240,3.0,2.0,7,7,58.7
pmsf_233_MSA_trimmed.ufboot.ale.uml_rec,3.1246376811594203,0.018934456057495757,2.432602419535677,0.02549151185819819,233,CDS,ATP-dependent DNA helicase RecQ,700,6.0,5.0,17,17,53.1
pmsf_2360_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,2.035868834689434,0.03225411596397425,2360,CDS,hypothetical protein DME21_10810,427,,1.0,3,6,73.1
pmsf_2362_MSA_trimmed.ufboot.ale.uml_rec,3.7333333333333334,0.027976303181903004,2.7720767078305104,0.04059703364873892,2362,CDS,MAG: cyclic beta 1-2 glucan synthetase,2886,4.0,1.0,8,8,71.3
pmsf_2365_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8010628737528,0.0008603087586358124,2365,CDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [Cell Envelope, Peptidoglycan|UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase MurE]",498,2.0,2.0,7,7,75.9
pmsf_2369_MSA_trimmed.ufboot.ale.uml_rec,10.776315789473685,0.0005125668839473303,4.555023923418954,0.00060515242557995,2369,CDS,"TonB family protein [Transport, Siderophore, Peptide, etc Import|Periplasmic protein TonB|0.1]",216,1.0,0.0,5,5,77.1
pmsf_2371_MSA_trimmed.ufboot.ale.uml_rec,3.33,0.03918612268412165,2.520261940861873,0.046024951940275796,2371,CDS,"HlyD family efflux transporter periplasmic adaptor subunit [Transport, Protein Secretion, Type I|Periplasmic linker HlyD|0.1]",402,3.0,1.0,7,7,72.9
pmsf_2386_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.928496514095976,0.006708910914973061,2386,CDS,,41,,,6,6,89.7
pmsf_2387_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.341816773282712,0.0017293910324611955,2387,CDS,LapA family protein,66,0.0,,7,7,78.5
pmsf_2397_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4082738238346795,0.0013802515342329783,2397,CDS,methyltransferase domain-containing protein,435,3.0,4.0,7,7,73.4
pmsf_2398_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.407585703188197,0.001462506613888441,2398,CDS,outer membrane lipoprotein-sorting protein,249,4.0,8.0,7,7,75.0
pmsf_2403_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,2403,CDS,hypothetical protein DMD54_15070,170,1.0,7.0,4,4,89.7
pmsf_2404_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9244759987648434,0.006903425924876768,2404,CDS,MAG: GNAT family N-acetyltransferase,633,0.0,7.0,6,6,86.6
pmsf_2406_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9244759987648434,0.006903425924876768,2406,CDS,MAG: DUF3426 domain-containing protein,204,1.0,3.0,6,6,78.8
pmsf_2408_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9244759987648434,0.006903425924876768,2408,CDS,nucleoside deaminase,159,2.0,0.0,6,6,80.0
pmsf_2442_MSA_trimmed.ufboot.ale.uml_rec,4.563492063492063,0.02576088397706164,2.982519115808572,0.03701786420017865,2442,CDS,slipin family protein,258,2.0,0.0,7,7,54.3
pmsf_2454_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,4.212964455059822,0.0009244517053995657,2454,CDS,MAG: hypothetical protein JJU20_02565,164,3.0,7.0,8,8,51.0
pmsf_2456_MSA_trimmed.ufboot.ale.uml_rec,7.238095238095238,0.0009463045131298936,3.8274904351926127,0.0018370007868822391,2456,CDS,"MAG: NADH-quinone oxidoreductase subunit N [Respiration, Complex I|NADH:ubiquinone oxidoreductase subunit 2, NuoN]",486,1.0,7.0,9,9,60.2
pmsf_2457_MSA_trimmed.ufboot.ale.uml_rec,3.5388888888888888,0.008102905157124154,2.6778954483012867,0.012480550956256616,2457,CDS,MAG: DUF5069 domain-containing protein,154,1.0,1.0,25,25,70.2
pmsf_2458_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,2.943238368479484,0.02187787724917136,2458,CDS,MAG: hypothetical protein JJU20_11130,372,4.0,7.0,7,7,54.1
pmsf_2481_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.368067516494549,0.0016927154351572301,2481,CDS,,131,2.0,1.0,7,7,61.5
pmsf_2482_MSA_trimmed.ufboot.ale.uml_rec,4.089473684210526,0.013857064877581815,2.8119689079300074,0.020283658841027733,2482,CDS,ABC transporter ATP-binding protein,577,7.0,8.0,9,9,63.6
pmsf_2483_MSA_trimmed.ufboot.ale.uml_rec,4.8088235294117645,0.0031187154362700303,2.2210561830787716,0.005596029815297257,2483,CDS,"MAG: HAD family hydrolase [Other Elements, Chlorite|2-Haloacid dehalogenase DehII|0.2]",230,2.0,4.0,11,11,68.0
pmsf_2484_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.5715189785585517,0.0032180189892950027,2484,CDS,hypothetical protein BWX84_02515,473,1.0,1.0,8,8,66.9
pmsf_24_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.94608294357683,0.006536792363317245,24,CDS,folate-binding protein,302,6.0,7.0,6,6,74.4
pmsf_2506_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.808226380236132,0.0008218455800868068,2506,CDS,sd00010|SLR Sel1-like repeat. Sel1-...,583,2.0,3.0,7,7,73.3
pmsf_2508_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,1.3760201021361003,0.004135649212637994,2508,CDS,"MAG TPA: hybrid sensor histidine kinase/response regulator, partial",137,7.0,0.0,7,14,62.7
pmsf_2531_MSA_trimmed.ufboot.ale.uml_rec,3.6842105263157894,0.019879358342073796,2.9150262560016516,0.01960350906790027,2531,CDS,MAG: hypothetical protein JJU00_04955,534,1.0,0.0,8,8,70.3
pmsf_2536_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,3.6450648331283286,0.0023463912667388196,2536,CDS,DNA replication and repair protein RecF,373,5.0,6.0,8,8,51.4
pmsf_2562_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.709090909072616,0.004862189344055219,2562,CDS,ABC transporter ATP-binding protein,224,2.0,0.0,6,6,79.4
pmsf_2592_MSA_trimmed.ufboot.ale.uml_rec,4.1015625,0.004539612938061981,2.850649488912498,0.009733887934588419,2592,CDS,undecaprenyl-diphosphatase,274,4.0,8.0,14,14,48.7
pmsf_2627_MSA_trimmed.ufboot.ale.uml_rec,5.203947368421052,0.005957014873973521,3.2722292663316694,0.01132093556810965,2627,CDS,"M20/M25/M40 family metallo-hydrolase [Metabolism, Aminoacid Biosynthesis|(lys) Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase ArgE/LysK and related,|0.4]",382,1.0,4.0,8,8,71.7
pmsf_2631_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.123263896744097,0.0023832107973930958,2631,CDS,DUF1295 domain-containing protein,274,2.0,3.0,6,6,76.6
pmsf_2635_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,3.638888888879174,0.0023671018810556984,2635,CDS,NAD(P)H-hydrate dehydratase,518,7.0,3.0,9,9,68.6
pmsf_2637_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,1.8521657301517311,0.0023172658576797963,2637,CDS,,254,,8.0,7,10,59.7
pmsf_2638_MSA_trimmed.ufboot.ale.uml_rec,3.474264705882353,0.01773757094660597,2.6165520883403386,0.020041228473104692,2638,CDS,MAG: transcriptional repressor,158,8.0,0.0,13,13,70.1
